session,duration_s,actual_dur_s,window_idx,s_gnss,e_gnss,dist_travelled_m,pos_err_gyro,pos_err_zupt,pos_err_hybrid,pos_err_ekf,vel_err_gyro,vel_err_zupt,vel_err_ekf,head_err_gyro,head_err_ekf,drift_pct_gyro,drift_pct_zupt,drift_pct_hybrid,drift_pct_ekf
S-Vw4.parquet,300,304.0,3,95009,98049,4254.457536075594,4175.891472133241,4237.326469570249,4152.741232528146,4249.168051640035,0.1706900277377481,0.7789861856021179,0.2745312628674377,141.90919871491172,178.43967673075707,98.15332358411963,99.59733840659867,97.60918277630117,99.87567194194071
S-Vw4.parquet,300,306.1,4,100119,103180,6407.700289590135,6158.125245334003,6396.911233216395,5106.59262768891,6389.921057586961,1.2687883926346109,4.92454275916154,4.814572886101451,13.342751294891997,32.04525424902522,96.1050761899462,99.8316235796598,79.6946236075525,99.72253333958116
S-Vw4.parquet,300,306.0,5,27189,30249,6673.813094464783,10335.793828240547,6668.926574798278,6934.385285564521,6677.893465138437,44.715301615445256,7.852777777777778,6.621497146891878,155.58302561307607,171.24720803893584,154.87089137711973,99.92678069347556,103.90439749228003,100.06114002019385
S-Vw4.parquet,300,306.0,6,32679,35739,5613.382187421157,6898.807616660739,5568.971277311604,4658.2209209246275,5602.155381749302,4.977777777777778,4.977777777777778,3.342823875739814,13.99525955266148,11.564520171871123,122.89930359846241,99.20883865329762,82.98421104059298,99.7999992643114
S-Vw4.parquet,300,304.0,7,82469,85509,3733.5350147192744,7809.99270537588,3628.145718586207,2938.2144721933523,3762.803941292859,50.6854761203485,0.4861111111111111,0.47783889404797725,24.3490933538842,179.04282691623956,209.18493263315804,97.17722491639759,78.69792195893676,100.78394675443496
S-Vtb5.parquet,30,36.0,0,37713,38073,705.4579114054235,627.8858676926349,705.4579114054235,419.52132916335034,705.4523066389943,5.2051143481856865,6.2,6.149335542651959,42.686801668337836,39.59059862216963,89.00401534114934,100.0,59.46794590871819,99.99920551370414
S-Vtb5.parquet,30,36.0,1,28173,28533,546.8386461554843,295.4834097137144,540.914312352022,318.5340433607948,544.7036441635796,6.397173127400166,5.572222222222222,5.564339395576317,47.95643165504018,59.9276140772447,54.034844060691846,98.91662122911154,58.25009728193662,99.60957368194171
S-Vtb5.parquet,30,36.0,2,40413,40773,978.9772249913999,557.7231527382891,920.194538331703,619.1137248779207,962.6313153029339,7.3277311288291065,7.698422803276272,6.67571864302027,16.763293855950423,27.603785528855703,56.96998239598358,93.99550008324114,63.24087109210937,98.33030746056328
S-Vtb5.parquet,30,36.0,3,10523,10883,522.7334785593896,466.710665422798,520.3171027333543,240.15662215263214,522.8755326737961,3.708333333333333,3.708333333333333,3.6719494615912245,17.082127659441426,9.453775240317126,89.28271950536134,99.5377422864335,45.94246054690891,100.02717524708729
S-Vtb5.parquet,30,36.0,4,29433,29793,980.0286818975621,639.6263237586154,980.0286818975621,674.9000412406552,979.9654978460917,2.1603752963228766,7.3,7.289763482059194,16.977857151669753,14.663518198416991,65.266082062022,100.0,68.86533564853355,99.99355283649983
S-Vtb5.parquet,30,36.0,5,8453,8813,296.78383147187344,79.15197502985201,295.0764539844648,114.25415332438467,297.9202459959977,10.2330868991167,1.2194444444444443,1.198478478943707,10.75792645272196,7.168469328749118,26.66990807326151,99.42470670354882,38.49743187078325,100.3829098500711
S-Vtb5.parquet,30,36.0,6,34113,34473,881.893019449957,447.8906058275238,881.893019449957,475.0287144409442,881.7721341221095,11.207017885356782,6.761111111111111,6.724949429448875,19.15257456773216,18.984580981055203,50.787407990469916,100.0,53.86466430329872,99.9862925178926
S-Vtb5.parquet,30,36.0,7,51033,51393,887.6627256309922,648.5954255754041,887.6627256309922,460.728707309851,887.6337942835111,0.26278396239459845,7.038888888888889,6.981300192175199,9.868139170353174,11.592097161906684,73.06777752939351,100.0,51.903577113970115,99.9967407274581
S-Vtb5.parquet,60,66.0,0,21213,21873,710.2303750731702,696.1164670027918,707.9093550766603,594.8209278330787,709.1364049841602,14.922288728234122,6.066666666666666,6.0182800238845795,75.33712763845315,73.81348316690263,98.01277042411424,99.67320181197957,83.75042080843112,99.84596968428768
S-Vtb5.parquet,60,63.0,1,29253,29883,1658.5931419213205,783.6765227303313,1658.5931419213205,1093.4376594807577,1658.4710839267757,10.770518160569992,7.897222222222222,7.876229318713093,20.41996123761436,24.012746199523423,47.249473238658,100.0,65.92561079892778,99.99264087186546
