t,v_true,v_ml,v_ml_raw,v_ekf_pre,v_ekf_post
33389,2.9166666666666665,5.939600688934326,4.982600688934326,6.760066528642907,6.405407423188633
33399,2.9166666666666665,7.089670402526855,6.1326704025268555,6.351398634346014,6.672434921479262
33409,4.375,7.087575656890869,6.130575656890869,6.920223810929101,6.9923272187755705
33419,4.375,6.393427116394043,5.436427116394043,5.681942590282831,5.990400485901996
33429,4.375,5.704101306915283,4.747101306915283,4.786548587635332,5.1835062589689676
33439,4.375,6.377113086700439,5.4201130867004395,4.457935011337931,5.303924397083753
33449,4.375,6.421550971984863,5.464550971984863,3.866409734970479,4.983646871410087
33459,4.375,6.262485725402832,5.305485725402832,3.349189316246249,4.621845930110111
33469,4.375,6.411773902893066,5.454773902893066,3.8010730831433803,4.9340905038136285
33479,4.375,5.136402828216553,4.179402828216553,3.7547303216586116,4.3541015396628975
33489,3.9055555555555554,6.5997416801452635,5.642741680145264,3.1467353447120385,4.658823457451664
33499,3.9055555555555554,6.416972381591797,5.459972381591797,3.9633708155386795,5.044408712645941
33509,3.9055555555555554,5.721983654022217,4.764983654022217,3.451717717181077,4.450841833890293
33519,3.9055555555555554,7.154452068328857,6.197452068328857,4.101083256176602,5.448832172667937
33529,3.9055555555555554,6.565400344848633,5.608400344848633,4.569801818436285,5.4397531116164135
33539,3.9055555555555554,6.8016998596191405,5.844699859619141,5.993953757504106,6.344986783775234
33549,3.9055555555555554,6.931267959594726,5.974267959594727,6.265775207238773,6.555027117749912
33559,3.9055555555555554,7.590978843688965,6.633978843688965,6.257903072703784,6.8434789739103685
33569,3.9055555555555554,7.086870891571045,6.129870891571045,6.444504516079513,6.7216525848438495
33579,3.3055555555555554,6.293967468261719,5.336967468261719,5.930748236803247,6.085335206542746
33589,3.3055555555555554,5.291506034851074,4.334506034851074,5.2130703756814505,5.2460883074894
33599,3.3055555555555554,5.366227848052978,4.4092278480529785,5.327437095552713,5.344275535621907
33609,3.3055555555555554,5.28502677154541,4.32802677154541,3.751440586466137,4.420754975299957
33619,3.3055555555555554,5.241958839416504,4.284958839416504,1.8703301014704454,3.202413501585146
33629,3.3055555555555554,4.6676409072875975,3.7106409072875977,2.1987150310179047,3.2382512141093933
33639,3.3055555555555554,5.420136672973633,4.463136672973633,2.009789273459058,3.4317685591660716
33649,3.3055555555555554,5.852391464233398,4.895391464233398,3.818918118222957,4.7048514739432825
33659,3.3055555555555554,5.956241828918457,4.999241828918457,5.760345774133189,5.84684560011191
33669,2.3249999999999997,5.607634765625,4.650634765625,6.10726529896326,5.885838112466745
33679,2.3249999999999997,3.982390863418579,3.025390863418579,4.949751402589628,4.5421857214395205
33689,2.3249999999999997,4.752191526412964,3.795191526412964,2.569004865493391,3.492575175197158
33699,2.3249999999999997,4.993207675933838,4.036207675933838,3.5397757167850807,4.16886751332758
33709,2.3249999999999997,5.358827812194824,4.401827812194824,5.685817612645847,5.552606502046472
33719,2.3249999999999997,5.305781108856201,4.348781108856201,6.077509069993834,5.748302067552834
33729,2.3249999999999997,5.519328338623047,4.562328338623047,6.8186398390926195,6.248472703533441
33739,2.3249999999999997,6.393279773712158,5.436279773712158,6.703516181111756,6.567171221447592
33749,2.3249999999999997,5.7731425590515135,4.816142559051514,6.19290431225282,6.019736721662378
33759,2.3249999999999997,5.135422927856445,4.178422927856445,4.802845779564161,4.941630627054924
33769,4.063888888888889,6.043239337921142,5.086239337921143,4.6045410504565005,5.229279979400958
33779,4.063888888888889,6.951225978851318,5.994225978851318,5.006627090580514,5.855190237719939
33789,4.063888888888889,7.6754839248657225,6.718483924865723,5.959027515648221,6.71380893286391
33799,4.063888888888889,6.171175224304199,5.214175224304199,5.6983562315025535,5.902436065948895
33809,4.063888888888889,5.702602607727051,4.745602607727051,6.208378769072107,5.989279767668587
33819,4.063888888888889,5.915625316619873,4.958625316619873,4.804604355799463,5.287982183535263
33829,4.063888888888889,6.079033596038818,5.122033596038818,5.470539058635075,5.739679235809779
33839,4.063888888888889,5.65342972946167,4.69642972946167,5.862946785234458,5.7776161124790475
33849,5.138888888888888,5.649008972167969,4.692008972167969,3.465365481500983,4.338979275744526
33859,5.138888888888888,4.859728796005249,3.902728796005249,4.902039502180266,4.8845521887465555
33869,5.138888888888888,5.617800457000732,4.660800457000732,2.8203343207563862,3.943551621167276
33879,5.138888888888888,5.2336127586364745,4.276612758636475,4.154468128089247,4.602306683175879
33889,5.138888888888888,6.56847928237915,5.61147928237915,2.8697101064024064,4.263775424427697
33899,5.138888888888888,6.012830478668213,5.055830478668213,2.5640674892937096,3.975855366443578
33909,5.138888888888888,5.2648746795654295,4.30787467956543,4.185940690322653,4.639061924410832
33919,5.138888888888888,4.977979404449463,4.020979404449463,3.908370289412999,4.37271558701109
33929,5.138888888888888,5.6522342987060545,4.695234298706055,3.8568160543985273,4.639229541201416
33939,5.088888888888889,6.555312377929687,5.5983123779296875,3.7472470746532016,4.963955459854733
33949,5.088888888888889,6.484455329895019,5.5274553298950195,5.301496131008012,5.808633318865933
33959,5.088888888888889,5.093878490447998,4.136878490447998,5.338616521992882,5.236871083588693
33969,5.088888888888889,5.769681198120117,4.812681198120117,3.608227162141213,4.422932052039474
33979,5.088888888888889,6.158827526092529,5.201827526092529,4.145847377582217,4.980838897121328
33989,5.088888888888889,5.481412631988525,4.524412631988525,2.963287224686785,3.9668698784813374
33999,5.088888888888889,5.144347888946533,4.187347888946533,4.970131360815107,5.042681674020266
34009,5.088888888888889,6.115583164215088,5.158583164215088,4.975163635668487,5.464863956489428
34019,5.088888888888889,5.33530114364624,4.37830114364624,4.211589816543092,4.648145585814869
34029,6.025,5.210157615661621,4.253157615661621,5.0016945099757715,5.088923140386338
34039,6.025,5.556583625793457,4.599583625793457,4.945919063040849,5.208749951632665
34049,6.025,6.120400650024414,5.163400650024414,5.206685978567938,5.587954535962847
34059,6.025,5.643037540435791,4.686037540435791,5.1815698547716815,5.37382351315731
34069,6.025,5.845166904449463,4.888166904449463,5.570283617308622,5.679709340014513
34079,6.025,5.20345185470581,4.2464518547058105,3.7377765529797187,4.304541843910854
34089,6.025,5.39358447265625,4.43658447265625,4.563783355228657,4.9101646669246914
34099,6.025,6.587190849304199,5.630190849304199,4.033285669153415,5.141493948946692
34109,6.025,5.112935764312744,4.155935764312744,3.502655547503587,4.149887022552346
34119,6.21111111111111,4.919681293487549,3.962681293487549,3.1811125802336586,3.9143595291420965
34129,6.21111111111111,5.169972640991211,4.212972640991211,3.5518867605695474,4.252401375373872
34139,6.21111111111111,5.6005399055480956,4.643539905548096,3.3968838790814377,4.3530475665348245
34149,6.21111111111111,5.545780403137207,4.588780403137207,3.3868564544510185,4.324613639395651
34159,6.21111111111111,5.684799892425537,4.727799892425537,2.325144313963782,3.7986082375319254
34169,6.21111111111111,6.170947772979736,5.213947772979736,2.048793769008103,3.8460804957377897
34179,6.21111111111111,6.225940925598144,5.2689409255981445,3.292142476855773,4.546172101611683
34189,6.21111111111111,6.125347358703613,5.168347358703613,3.066648142227965,4.371289253474091
34199,6.21111111111111,6.539842350006103,5.5828423500061035,3.2656251174064748,4.688497585955579
34209,5.4,6.376675827026367,5.419675827026367,3.0775959362122545,4.4782177926525195
34219,5.4,5.310396892547607,4.353396892547607,1.1742722004968829,2.8306571217210776
34229,5.4,6.257229072570801,5.300229072570801,1.6635292501192025,3.557823096435537
34239,5.4,6.268785221099853,5.3117852210998535,1.8350145827077615,3.730086777835908
34249,5.4,6.941570980072021,5.9845709800720215,2.500434002614778,4.3869283817903755
34259,5.4,5.925222618103027,4.968222618103027,3.063392939552182,4.302547090666419
34269,5.4,5.097812397003174,4.140812397003174,3.3327378416276385,4.097763504351854
34279,5.4,4.579437477111816,3.6224374771118164,2.685171882652073,3.5165371453238623
34289,5.4,5.214663249969482,4.257663249969482,1.0389920403696518,2.6414231811537965
34299,4.574999999999999,5.714059097290039,4.757059097290039,1.158346516054307,3.051090020977942
34309,4.574999999999999,5.306870681762695,4.349870681762695,2.588496118635739,3.734234376644055
34319,4.574999999999999,6.81582568359375,5.85882568359375,2.3161665277607026,4.185469710345868
34329,4.574999999999999,5.297273380279541,4.340273380279541,2.9385786764773014,3.955213622545014
34339,4.574999999999999,6.465921146392822,5.508921146392822,3.32627235438414,4.667895355062808
34349,4.574999999999999,6.463101131439209,5.506101131439209,4.26903956121972,5.227769653362558
34359,4.574999999999999,6.176174385070801,5.219174385070801,4.905798205910036,5.461375890368652
34369,4.574999999999999,6.349370223999023,5.392370223999023,4.126005214050181,5.100368763529795
34379,4.574999999999999,5.2993876762390135,4.342387676239014,2.021820817069794,3.4305636804569626
34389,3.2277777777777774,5.561852676391601,4.604852676391602,1.8740491713320373,3.4633705044548524
34399,3.2277777777777774,4.51613233757019,3.5591323375701904,1.5982242525936365,2.869096906413209
34409,3.2277777777777774,4.657542211532593,3.7005422115325928,1.4514367761549667,2.691060955552784
34419,3.2277777777777774,4.657480461120605,3.7004804611206055,0.8610989235308222,2.3796895051900617
34429,3.2277777777777774,5.686778289794922,4.729778289794922,2.166214500465405,3.5493133094454397
34439,3.2277777777777774,4.1205100841522215,3.1635100841522217,5.345037072447721,4.850217745840455
34449,3.2277777777777774,3.393985969543457,2.436985969543457,7.2795892751451765,5.66267006907269
34459,3.2277777777777774,3.495285970687866,2.538285970687866,6.183046228520377,5.035285794270087
34469,3.2277777777777774,5.617276412963867,4.660276412963867,5.2652239795131,5.41506973497098
34479,4.102777777777778,6.107136470794678,5.150136470794678,6.44467379634555,6.2989127489281636
88459,3.222222222222222,5.617804271697998,4.660804271697998,3.9766197358536837,4.6862540703456705
88469,3.222222222222222,4.659642679214477,3.7026426792144775,3.975675592804613,4.2625563724734405
88479,3.222222222222222,5.430660469055176,4.473660469055176,4.2566873699195655,4.768548291692021
88489,3.222222222222222,6.611536247253418,5.654536247253418,5.242957269053255,5.837709769128087
88499,3.222222222222222,6.203993541717529,5.246993541717529,6.846100908062165,6.562894728757777
88509,3.222222222222222,4.872143728256225,3.9151437282562256,7.0599658494457636,6.0824577227183605
88519,3.222222222222222,4.150855047225952,3.193855047225952,6.361188711356933,5.3735604435438225
88529,0.6861111111111111,2.2648954219818114,1.3078954219818115,5.107295283126637,3.832733715906729
88539,0.6861111111111111,2.111892325401306,1.1548923254013062,3.515087647259995,2.8850048836157303
88549,0.6861111111111111,1.9857693738937376,1.0287693738937378,2.3366600261278836,2.179216091128141
88559,0.6861111111111111,1.746287209510803,0.7892872095108032,1.543330073083772,1.6344000852395855
88569,0.6861111111111111,1.8145551509857176,0.8575551509857178,1.0489412622011665,1.3926235659736004
88579,0.6861111111111111,1.7755670375823973,0.8185670375823975,0.8807660697194308,1.2825929474128643
88589,0.6861111111111111,1.780832094669342,0.823832094669342,0.8392739764826043,1.2621988835773859
88599,0.6861111111111111,1.751394254684448,0.7943942546844482,0.8473056747901143,1.253444671947587
88609,0.6861111111111111,1.7245318121910094,0.7675318121910095,0.8556751327357669,1.2461396353173324
88619,0.6861111111111111,1.669860882282257,0.7128608822822571,0.9277737379601728,1.261571472731189
88629,0.6861111111111111,1.8156782217025755,0.8586782217025757,1.078928890010533,1.4101049835613928
88639,0.6861111111111111,1.7848613686561583,0.8278613686561584,1.276311734791517,1.5048382897459018
88649,0.9,2.350559217453003,1.393559217453003,1.688965878821891,1.9855898310950473
88659,0.9,4.201666337966919,3.244666337966919,1.960446606639513,2.9618660522758433
88669,0.9,5.176154357910156,4.219154357910156,3.124648714208337,4.040863831934225
88679,0.9,4.951070053100586,3.994070053100586,3.8069826904632653,4.318956633015201
88689,0.9,5.551149112701416,4.594149112701416,4.756561343573652,5.1083939494600585
88699,0.9,7.050545436859131,6.093545436859131,5.418565022251673,6.130098507879891
88709,0.9,6.65809224319458,5.70109224319458,5.561062489174001,6.04719936178227
88719,0.9,4.397605640411377,3.440605640411377,6.324641521823219,5.464662975510003
88729,0.9,1.8831196255683897,0.9261196255683899,5.886318183761212,4.09773300931338
88739,1.1388888888888888,3.7046136684417723,2.7476136684417725,5.069918905687184,4.46730086891983
88749,1.1388888888888888,3.8172545261383055,2.8602545261383057,5.82803904556589,4.9335226349624755
88759,1.1388888888888888,2.594426972389221,1.6374269723892212,4.972606066587602,3.9147549966185355
88769,1.1388888888888888,2.6011218852996825,1.6441218852996826,2.61090760680658,2.606713231284691
88779,1.1388888888888888,4.184003574371338,3.227003574371338,0.3196823144871503,1.9049811555408542
88789,1.1388888888888888,4.41214178276062,3.45514178276062,0.4204234990014666,2.1015426486176314
88799,1.1388888888888888,5.161716205596924,4.204716205596924,2.8956653698926873,3.7992289252055444
88809,1.1388888888888888,5.245971424102783,4.288971424102783,6.11117296925984,5.74766915614293
88819,1.1388888888888888,4.867830020904541,3.910830020904541,6.117936589642431,5.603653478384992
88829,2.5,5.176768524169922,4.219768524169922,5.150087054751671,5.161717248431079
88839,2.5,5.644057495117187,4.6870574951171875,6.056518519028744,5.882034727020536
88849,2.5,5.175231678009033,4.218231678009033,5.94091394375172,5.610803103216531
88859,2.5,4.518468839645386,3.5614688396453857,5.594618280022349,5.127926063412043
88869,2.5,4.054468614578247,3.097468614578247,4.9695838006928374,4.571490349615455
88879,2.5,4.8000097103118895,3.8430097103118896,4.41268019899273,4.582444206100693
88889,2.5,5.91905997467041,4.96205997467041,3.8520736655334225,4.767074848976172
88899,2.5,5.546441776275635,4.589441776275635,3.855800179383712,4.591822854848819
88909,2.5,5.70192597579956,4.7449259757995605,3.689781648960433,4.566194562816962
88919,3.2777777777777777,5.478450519561767,4.521450519561768,3.2516134950548374,4.1869413064275935
88929,3.2777777777777777,5.512453300476074,4.555453300476074,3.4089757107153784,4.316040538459727
88939,3.2777777777777777,5.355897647857666,4.398897647857666,2.9766269372665444,3.9862308734280716
88949,3.2777777777777777,5.751489860534668,4.794489860534668,3.2855811314320325,4.352184788197533
88959,3.2777777777777777,5.334170085906982,4.377170085906982,2.6558409595372234,3.7214289683154407
88969,3.2777777777777777,5.700110179901123,4.743110179901123,4.2302663722084715,4.850573194834173
88979,3.2777777777777777,5.939601642608642,4.982601642608643,2.8221773959220324,4.071895958309757
88989,3.2777777777777777,5.999386054992676,5.042386054992676,3.102230530017504,4.3015395387375355
88999,3.2777777777777777,6.262657863616943,5.305657863616943,2.1916893154225012,3.8114202596581053
89009,3.4138888888888888,5.218526584625244,4.261526584625244,0.8732717191083996,2.5837904655180153
89019,3.4138888888888888,4.669015151977539,3.712015151977539,0.8418487143898024,2.2967977032688864
89029,3.4138888888888888,4.922718269348144,3.9657182693481445,0.21108064144533573,2.093805191072302
89039,3.4138888888888888,5.406721336364746,4.449721336364746,1.0857669740837543,1.609022545781715
89049,3.4138888888888888,4.779765827178955,3.822765827178955,0.47729802277775546,1.807567468737709
89059,3.4138888888888888,4.752896530151367,3.795896530151367,0.28262296843664364,2.2583001725077
89069,3.4138888888888888,1.9546615905761717,0.9976615905761719,1.013865501844203,1.4320813930736187
89079,3.4138888888888888,1.897954804420471,0.9409548044204712,1.3181520603367884,1.576085802395623
89089,3.4138888888888888,1.724202079296112,0.7672020792961121,1.9183803742600458,1.8318779510047483
89099,0.2777777777777778,1.6196270413398741,0.6626270413398743,1.9765715617848223,1.8174550978064592
89109,0.2777777777777778,1.7560437150001524,0.7990437150001526,2.2627830695226114,2.0368220471177
89119,0.2777777777777778,1.8324369616508482,0.8754369616508484,2.6954017054504558,2.3104828966400666
89129,0.2777777777777778,1.827829641819,0.8708296418190002,3.02498129562786,2.4909039655693825
89139,0.2777777777777778,1.7201162405014037,0.7631162405014038,3.120710612269164,2.49584637602959
89149,0.2777777777777778,1.6825433797836302,0.7255433797836304,3.079416920892294,2.4558221314520927
89159,0.2777777777777778,1.6241219468116759,0.667121946811676,2.897186558465699,2.328833458985923
89169,0.2777777777777778,1.6775585241317748,0.7205585241317749,2.689836631496296,2.2373818341939007
89179,0.2777777777777778,1.6113118953704832,0.6543118953704834,2.5275935239011766,2.119094326426072
89189,0.2777777777777778,1.5561275310516356,0.5991275310516357,2.344806343156112,1.9927604854599716
89199,0.2777777777777778,1.6023662514686583,0.6453662514686584,2.1691586583256153,1.916384811511122
89209,0.2777777777777778,1.6491277046203612,0.6921277046203613,2.0889188822176545,1.8928783370993734
89219,0.2777777777777778,1.6467896528244017,0.6897896528244019,2.0239432981393324,1.8557163020034222
89229,0.2777777777777778,1.6283421940803526,0.6713421940803528,1.977286817212228,1.8217756327718486
89239,0.2777777777777778,1.6502122707366942,0.6932122707366943,1.8935107289204656,1.7849430639566277
89249,0.2777777777777778,1.6795000262260436,0.7225000262260437,1.8427981970260336,1.7699545012414364
89259,0.2777777777777778,1.635421378135681,0.6784213781356812,1.8030608194930593,1.7282662687634007
89269,0.2777777777777778,1.6453988380432127,0.6883988380432129,1.754433842468916,1.7058012519185866
89279,0.2777777777777778,1.6615423388481139,0.704542338848114,1.716648338223691,1.6920740443595756
89289,0.2777777777777778,1.6482983059883116,0.6912983059883118,1.7260771204068543,1.6913909566071788
89299,0.2777777777777778,1.6654720134735106,0.7084720134735107,1.7091443485474145,1.689680173721031
89309,0.2777777777777778,1.593473536491394,0.636473536491394,1.6993619319921571,1.6521950149361049
89319,0.2777777777777778,1.6027105875015257,0.6457105875015259,1.6692456063006325,1.6395575682253558
89329,0.2777777777777778,1.6871545739173888,0.7301545739173889,1.6211257069478768,1.6505595987488733
89339,0.2777777777777778,1.6240346856117247,0.6670346856117249,1.6646994105545458,1.6465880727190165
89349,0.2777777777777778,1.654302222251892,0.6973022222518921,1.6628612856471439,1.6590448593824665
89359,0.2777777777777778,1.6875598258972166,0.7305598258972168,1.6823013359647108,1.684644570414575
89369,0.2777777777777778,1.6513578124046324,0.6943578124046326,1.6970929577474123,1.6767030571113255
89379,0.2777777777777778,1.642289680957794,0.6852896809577942,1.659381479694191,1.6517401708640034
89389,0.2777777777777778,1.636221212863922,0.6792212128639221,1.6760284183244603,1.658322843720826
89399,0.2777777777777778,1.6761595435142516,0.7191595435142517,2.41150502462394,2.083660953847619
89409,0.2777777777777778,1.7635075874328612,0.8065075874328613,2.307128934767293,2.0648519631079143
89419,0.2777777777777778,1.7942387886047362,0.8372387886047363,2.2300272189568946,2.0358175306652315
89429,0.2777777777777778,1.7909119553565978,0.8339119553565979,2.6069132660835104,2.243192268914012
89439,0.2777777777777778,1.8558990783691405,0.8988990783691406,2.600534818229998,2.268732803324018
89449,0.2777777777777778,1.8308196492195128,0.8738196492195129,3.1297850239444216,2.5508702914371586
89459,1.1666666666666667,2.977296812057495,2.020296812057495,3.5722392804877505,3.3083787910705977
89469,1.1666666666666667,4.183451635360718,3.2264516353607178,4.3978801494356965,4.30320892044236
89479,1.1666666666666667,4.935712797164917,3.978712797164917,3.7261290881826703,4.260338998897886
89489,1.1666666666666667,6.866639835357666,5.909639835357666,3.8084615660727845,5.157589650009835
89499,1.1666666666666667,6.900292140960693,5.943292140960693,5.466478998782,6.0999455989846485
89509,1.1666666666666667,6.429182750701904,5.472182750701904,6.599864664633821,6.5269321742828215
89519,1.1666666666666667,5.222980720520019,4.2659807205200195,5.822062439548931,5.565281538553984
89529,1.1666666666666667,5.094681484222412,4.137681484222412,3.945567930434748,4.445998962926101
89539,1.1666666666666667,6.511683685302734,5.554683685302734,3.300460658311941,4.72064202159746
89549,1.6166666666666667,5.060138446807861,4.103138446807861,3.7840081087135906,4.348415145082793
89559,1.6166666666666667,4.793688995361328,3.836688995361328,3.7556865750667465,4.2146206875402275
89569,1.6166666666666667,3.1291699237823485,2.1721699237823486,3.1785588833836056,3.15666723861033
89579,1.6166666666666667,2.7656936473846434,1.8086936473846436,1.555683576362617,2.090193032447073
89589,1.6166666666666667,3.0848166770935057,2.127816677093506,0.6117878258082787,1.7076127000100507
89599,1.6166666666666667,4.2615506477355956,3.3045506477355957,1.1743776574884468,2.5378775434118443
89609,1.6166666666666667,5.331363899230957,4.374363899230957,2.770202341287149,3.9018130877174566
89619,1.6166666666666667,5.14253876876831,4.1855387687683105,4.358439929104695,4.702778615352154
89629,1.6166666666666667,5.546314937591553,4.589314937591553,5.425077353570083,5.478450584703691
89639,2.2694444444444444,6.091539127349853,5.1345391273498535,4.699976526183817,5.306546993562164
89649,2.2694444444444444,5.488614780426025,4.531614780426025,5.933470892015125,5.738345403032242
89659,2.2694444444444444,5.250113708496094,4.293113708496094,5.484701015463849,5.391254273548654
89669,2.2694444444444444,5.211335880279541,4.254335880279541,6.311669802787049,5.855962118210977
89679,2.2694444444444444,4.969979984283447,4.012979984283447,5.620382642850555,5.337498009793051
89689,2.2694444444444444,6.496109230041504,5.539109230041504,5.753411127077721,6.081189699551219
89699,2.2694444444444444,5.40497420501709,4.44797420501709,6.9513950002655704,6.267246555525194
89709,2.2694444444444444,3.8408279247283934,2.8838279247283936,6.966117091194029,5.583576213680609
89719,2.2694444444444444,4.547911865234375,3.590911865234375,5.517388494493687,5.096706244716384
89729,1.4694444444444443,6.0123345680236815,5.055334568023682,6.343437413793757,6.202298546650686
89739,1.4694444444444443,5.273029071807861,4.316029071807861,6.184074787121868,5.789613080770814
89749,1.4694444444444443,4.601364595413208,3.644364595413208,6.326143181285624,5.56816084172279
89759,1.4694444444444443,2.8084248132705687,1.8514248132705688,5.635531103969033,4.3883029060058325
89769,1.4694444444444443,2.777865750312805,1.8208657503128052,4.937921533498158,3.986219882585667
89779,1.4694444444444443,2.327687961578369,1.3706879615783691,4.376088452829897,3.4740676271680666
89789,1.4694444444444443,3.829375726699829,2.872375726699829,3.4856831364551044,3.635694394307216
89799,1.4694444444444443,4.13398335647583,3.17698335647583,3.397619631676708,3.721155486477636
89809,1.4694444444444443,3.6646244354248045,2.7076244354248047,3.1977213323622755,3.4029002199263227
89819,1.9027777777777777,4.690607769012451,3.733607769012451,3.254635055590801,3.8876463495712743
89829,1.9027777777777777,4.55462692451477,3.5976269245147705,2.6019273904515137,3.460672604239626
89839,1.9027777777777777,6.077147705078125,5.120147705078125,2.0164798323437116,3.755903162731608
89849,1.9027777777777777,5.823822242736816,4.866822242736816,2.536818866864839,3.869738138574493
89859,1.9027777777777777,5.550136310577392,4.593136310577393,2.4029344918975655,3.732660866675869
89869,1.9027777777777777,2.988125783920288,2.031125783920288,2.9095670408997947,2.94376257258728
89879,1.9027777777777777,2.6963198013305663,1.7393198013305664,2.8409773720923477,2.7772632661001366
89889,1.9027777777777777,2.2882915563583373,1.3312915563583374,2.4971404037070943,2.4052685147132897
89899,1.9027777777777777,2.5727861948013304,1.6157861948013306,2.3077541915484616,2.4245317697222255
89909,1.172222222222222,2.593798858642578,1.6367988586425781,3.068161651596691,2.859158472953291
89919,1.172222222222222,2.1386167831420897,1.1816167831420898,4.202400400825586,3.291832575461719
89929,1.172222222222222,2.850809080123901,1.8938090801239014,3.56629209360071,3.2513593658221724
89939,1.172222222222222,2.316261870384216,1.3592618703842163,1.3008258743248446,1.7515232286866498
89949,1.172222222222222,2.075628144264221,1.1186281442642212,1.6383719207503484,1.8325555771449964
89959,1.172222222222222,1.7685306496620177,0.8115306496620178,1.7726110991478998,1.7708007077853265
89969,1.172222222222222,1.537047011375427,0.5800470113754272,1.6122863347907923,1.578912614266318
89979,1.172222222222222,1.8023038334846495,0.8453038334846497,1.5365961996356226,1.6546239538914387
89989,1.172222222222222,1.695804280757904,0.738804280757904,1.8091351590000693,1.7588633793468125
89999,0.6694444444444445,1.8003066606521605,0.8433066606521606,2.5189096487482243,2.199569015483913
90009,0.6694444444444445,1.4697264857292174,0.5127264857292175,2.957563263016729,2.2964710595639235
90019,0.6694444444444445,1.7239888138771056,0.7669888138771057,2.9679223672688666,2.41487999599959
90029,0.6694444444444445,1.5310067958831786,0.5740067958831787,2.7554647500529006,2.210331026175086
90039,0.6694444444444445,1.6502835578918456,0.6932835578918457,2.3134957726953305,2.0196522733650757
90049,0.6694444444444445,2.0489742584228514,1.0919742584228516,0.5766424619931649,1.230486882121615
90059,0.6694444444444445,1.9127488560676573,0.9557488560676575,1.2446238356002894,0.16246394410338239
90069,0.6694444444444445,2.814810616493225,1.857810616493225,0.07748822759548249,1.209737765698902
90079,0.6694444444444445,3.7743818588256834,2.8173818588256836,2.7654790628284984,3.2088188666401023
90089,0.6694444444444445,4.307383043289184,3.3503830432891846,5.55391451823436,5.007908574310785
90099,1.3027777777777778,4.386006814956665,3.429006814956665,4.969384725306554,4.720582295859453
90109,1.3027777777777778,5.905390483856201,4.948390483856201,5.052702397262878,5.41295339752335
90119,1.3027777777777778,6.5052215881347655,5.548221588134766,6.323409393814194,6.400662419756612
90129,1.3027777777777778,4.1860430068969725,3.2290430068969727,7.143070444941078,5.86095508403316
90139,1.3027777777777778,4.186414939880371,3.229414939880371,6.5426230457311325,5.509668338743639
90149,1.3027777777777778,5.349471313476562,4.3924713134765625,4.204686214936141,4.70731086453842
90159,1.3027777777777778,4.716390115737915,3.759390115737915,3.970690993089477,4.293135807258865
90169,1.3027777777777778,4.810320837020874,3.853320837020874,3.3936976650834954,4.0175187900715414
90179,1.2166666666666666,1.9690584964752196,1.0120584964752197,2.3472613191307343,2.1797799280709853
90189,1.2166666666666666,5.074149353027344,4.117149353027344,0.9724038750884537,2.763870770249309
90199,1.2166666666666666,6.500752670288086,5.543752670288086,2.693314520685722,4.359581224727334
90209,1.2166666666666666,6.682944519042969,5.725944519042969,4.001165468083666,5.181165828054607
90219,1.2166666666666666,3.9636404342651366,3.0066404342651367,5.241225900950856,4.676477626018079
90229,1.2166666666666666,7.10096333694458,6.14396333694458,4.368633791891603,5.577481622846305
90239,1.2166666666666666,7.047392589569092,6.090392589569092,4.704550620194984,5.741081620717916
90249,1.2166666666666666,4.316091520309448,3.3590915203094482,5.284553725039475,4.8561111314352265
90259,1.2166666666666666,4.064074499130249,3.107074499130249,4.160530335789365,4.117838582922228
90269,1.2166666666666666,2.6600578851699828,1.703057885169983,3.471842336590279,3.112099084601738
90279,1.3888888888888888,3.708293420791626,2.751293420791626,3.2051562492219587,3.4271872523573257
90289,1.3888888888888888,4.018585426330566,3.0615854263305664,3.1446419517406237,3.53112603784815
90299,1.3888888888888888,4.179070217132568,3.2220702171325684,3.3372305533906426,3.7074987357414466
90309,1.3888888888888888,5.159842235565185,4.2028422355651855,4.361334263400281,4.70651572054229
90319,1.3888888888888888,5.222880584716797,4.265880584716797,5.677111500743756,5.4805907146337
90329,1.3888888888888888,4.462852460861206,3.505852460861206,5.1700018528287055,4.8591147681641615
90339,1.3888888888888888,4.713509304046631,3.756509304046631,5.528029563064639,5.201749416431358
90349,1.3888888888888888,4.950214130401611,3.9932141304016113,4.144471175168911,4.485282811356385
90359,2.3777777777777778,6.368166667938232,5.411166667938232,3.6375628907882587,4.816931475458498
90369,2.3777777777777778,5.2751591033935545,4.318159103393555,4.288810134390381,4.716851903412681
90379,2.3777777777777778,5.458783847808838,4.501783847808838,5.034259375696888,5.219466627194126
90389,2.3777777777777778,5.281861526489258,4.324861526489258,6.067076550921804,5.721862187352032
90399,2.3777777777777778,6.183272106170654,5.226272106170654,5.063904169825571,5.544514367518809
90409,2.3777777777777778,5.797100288391113,4.840100288391113,5.8858122045632655,5.847431278214046
90419,2.3777777777777778,5.702471954345703,4.745471954345703,5.777848890897556,5.745205573333476
90429,2.3777777777777778,7.395457489013672,6.438457489013672,5.088556998852024,6.094232164569355
90439,2.3777777777777778,7.334071380615234,6.377071380615234,4.844611150380584,5.938264710163658
90449,2.5833333333333335,5.196153861999512,4.239153861999512,4.21340530080835,4.64666038531905
90459,2.5833333333333335,5.073823196411133,4.116823196411133,3.152269665859964,3.9967019347899138
90469,2.5833333333333335,4.807624084472656,3.8506240844726562,2.429181492089805,3.426287518821387
90479,2.5833333333333335,5.678658706665039,4.721658706665039,3.195480041071889,4.246176450537334
