acc_x,acc_y,acc_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,acc_veh_fwd,gyro_veh_yaw_rate,dt_sec
0.1448491960763931,1.6747441291809082,7.004835605621338,-0.1538325250148773,-0.6948484182357788,-2.2056989669799805,0.2033322006464004,0.2789659202098846,-0.2956106662750244,-0.14275756145967283,0.22377430559968953,0.09999990463256836
-0.0371101275086402,2.141613483428955,8.972869873046875,-0.1204530447721481,-0.0731635093688964,-0.7075767517089844,0.068576343357563,0.2182458937168121,-0.1288969069719314,-0.1350930921487615,0.07705536485084694,0.09999990463256836
-0.1711854189634323,2.5965118408203125,9.80365753173828,-0.060093879699707,0.2955749034881592,-0.0467100143432617,0.0206394828855991,0.1617869138717651,-0.0463389679789543,-0.05903367217709131,0.006960353546732086,0.09999990463256836
-0.5398924946784973,1.988384485244751,10.481216430664062,0.0524256229400634,-0.2315039634704589,1.0365362167358398,-0.0400805436074733,0.2241048365831375,0.1113200485706329,0.10603546540036138,-0.16329869938361574,0.09999990463256836
-0.93254154920578,1.0091559886932373,11.438897132873535,-0.5462282299995422,-1.176025152206421,2.432811737060547,0.3002711832523346,-0.3431480526924133,0.2556632757186889,-0.4426324811299807,-0.16033894432793483,0.09999990463256836
-1.337161660194397,1.543063044548035,8.462904930114746,-1.1152348518371582,-0.722227931022644,-1.980791091918945,-0.1631184965372085,0.342349112033844,0.442084401845932,-1.188918681141219,-0.5206455152183345,0.09999990463256836
-0.3220201432704925,1.985990285873413,7.277774810791016,-0.3295361995697021,-0.671689510345459,-1.9044322967529297,0.2336922138929367,-0.2440785318613052,0.4037349224090576,-0.3994206618777932,-0.318139412211368,0.09999990463256836
0.3866635859012604,2.785653591156006,8.88907241821289,0.3530203998088836,0.2364978790283203,-0.7783298492431641,0.0739026665687561,-0.0384826473891735,0.311589628458023,0.34618705317932125,-0.28944650066590555,0.09999990463256836
0.7003039717674255,3.094505786895752,9.968857765197754,0.4409225583076477,0.445345401763916,0.3693113327026367,0.1106542572379112,-0.0512658134102821,0.0047936863265931,0.4385347612151963,0.008984978970163857,0.09999990463256836
0.6356605291366577,2.2661118507385254,10.940903663635254,0.46358323097229,-0.3632793426513672,1.543745994567871,-0.168444812297821,0.0936100408434867,-0.0814926698803901,0.4581964185807004,0.053568260120749694,0.09999990463256836
0.8343793153762817,1.543063044548035,11.65676975250244,0.6742987632751465,-0.99570894241333,2.788058280944824,0.0515321269631385,-0.1482048034667968,-0.4042675495147705,0.6433981919106538,0.42751854628591635,0.09999990463256836
0.6141127347946167,1.159990668296814,8.333617210388184,0.5443329215049744,-1.2126076221466064,-1.6707124710083008,-0.1055942550301551,0.0472710728645324,-0.4479433596134186,0.5570148913670303,0.42075219268308595,0.09999990463256836
-0.0538695380091667,1.799242615699768,6.525995254516602,-0.0254117399454116,-0.6720079183578491,-2.8688302040100098,-0.0235689580440521,0.2347574681043625,-0.2311622053384781,-0.08150421859240942,0.16448766358557615,0.09999990463256836
-0.3890577852725982,2.515108823776245,9.327211380004885,-0.0608196556568145,0.1578884124755859,-0.2701091766357422,0.0733700320124626,0.1186437383294105,-0.2583264410495758,-0.0707568149010162,0.2252036845479961,0.09999990463256836
-0.2980781197547912,2.788047790527344,10.758943557739258,0.0809065103530883,0.5322072505950928,1.1333608627319336,0.1165132075548172,0.2193111479282379,-0.1592569202184677,0.15519854571969458,0.10526179583035586,0.09999990463256836
-0.8822633028030396,1.9620482921600344,11.546636581420898,-0.3236886858940124,-0.3649826049804687,2.059062957763672,-0.0347542278468608,0.0398142300546169,0.1022653132677078,-0.194318569533575,-0.11109163851124655,0.09999990463256836
-0.910993754863739,2.076969861984253,9.130887031555176,-0.5444047451019287,-0.5315158367156982,0.3897199630737304,0.682168185710907,-0.3330280482769012,0.2300969511270523,-0.5306713925998291,-0.10099599273979956,0.09999990463256836
-0.1137245818972587,1.5143325328826904,9.707889556884766,-0.1031097471714019,-1.1548655033111572,-0.3262844085693359,-0.2968090772628784,-0.0645816102623939,0.3659180700778961,-0.13082298274298618,-0.34560216622722584,0.09999990463256836
0.6212953329086304,2.618059635162353,6.356007099151611,0.4658614993095398,-0.4405419826507568,-2.8874950408935547,0.4004059731960296,-0.0938763618469238,0.1448758542537689,0.440064769230741,-0.10542725620552809,0.09999990463256836
0.6572083830833435,3.005920171737671,9.782109260559082,0.4591053128242492,0.0686321258544921,0.1319561004638672,-0.1364869028329849,-0.1631184965372085,0.0474042333662509,0.4582370034110005,0.005684345531449218,0.09999990463256836
0.7817068696022034,2.993949174880981,10.253767013549805,0.5870495438575745,0.1236121654510498,0.4667959213256836,-0.1039963662624359,-0.0438089668750762,-0.2013348340988159,0.5823732525126218,0.20598713744227268,0.09999990463256836
0.9469067454338074,2.5318682193756104,11.225812911987305,0.4320389926433563,-0.1159546375274658,1.5944204330444336,-0.3282343447208404,-0.0001331579551333,-0.1699095517396927,0.41891842890993036,0.16566478252448436,0.09999990463256836
2.3235726356506348,1.866280198097229,9.559449195861816,1.5441131591796875,-0.7076418399810791,0.6811618804931641,0.260856419801712,-0.3191796243190765,-0.4500738978385925,1.5264359583538005,0.5101601931420632,0.09999990463256836
0.9636662006378174,1.3323732614517212,8.422203063964844,0.7251566648483276,-1.4070438146591189,-0.940669059753418,-0.1157142594456672,0.1276984810829162,-0.7142592668533325,0.7513140551171411,0.6534649501197858,0.09999990463256836
-0.0849941596388816,2.6132712364196777,7.514800548553467,-0.0320648849010467,-0.1944541931152343,-2.0842885971069336,0.3008038103580475,0.4382228255271911,-0.6482129096984863,-0.07387813745832716,0.5031250228318582,0.09999990463256836
-0.2885012924671173,2.869450807571411,9.492411613464355,-0.0609636902809143,0.0773758888244628,-0.3525476455688476,-0.1934785097837448,-0.0539289712905883,-0.4644549489021301,-0.07841950646284851,0.4481830331193048,0.09999990463256836
0.152031809091568,3.508702516555786,11.958438873291016,0.2153011560440063,0.2032842636108398,2.65789794921875,0.032357383519411,-0.1199753209948539,-0.082025296986103,0.3925563003713428,0.11442967417260169,0.09999990463256836
-0.6572083830833435,1.4425065517425537,13.335104942321776,0.1328598260879516,-1.1879496574401855,3.3254547119140625,-0.7681882381439209,0.1857553422451019,-0.0026631590444594,0.42610956971652286,-0.1229472656702073,0.09999990463256836
